type;image;succes;family;genus;species;plantId;author;FakeRunsTestAndTrainDatasetSwitched/perfectRun.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_0.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_1.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_2.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_3.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_4.txt;
TYPE_NAME_SCAN;9270.jpg;1;;;;490;Claudine Pelissier;1;0;0;0;0;0;
TYPE_NAME_SCAN;2410.jpg;1;;;;525;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;6943.jpg;1;;;;159;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;9745.jpg;1;;;;287;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;5442.jpg;1;;;;456;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1215.jpg;1;;;;11;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10500.jpg;1;;;;442;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;7246.jpg;1;;;;45;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3341.jpg;1;;;;337;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;5586.jpg;1;;;;338;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;558.jpg;1;;;;24;Philippe Birnbaum;1;0;0;0;0;0;
TYPE_NAME_SCAN;7074.jpg;1;;;;201;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;8258.jpg;1;;;;70;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8434.jpg;1;;;;886;Veronique Nolan;1;0;0;0;0;0;
TYPE_NAME_SCAN;5220.jpg;1;;;;97;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3726.jpg;1;;;;95;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;10195.jpg;1;;;;111;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;6384.jpg;1;;;;138;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2360.jpg;1;;;;142;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;6156.jpg;1;;;;161;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;6231.jpg;1;;;;138;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;28.jpg;1;;;;680;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;9364.jpg;1;;;;11;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;651.jpg;1;;;;45;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8673.jpg;1;;;;329;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3660.jpg;1;;;;40;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;4338.jpg;1;;;;328;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5258.jpg;1;;;;148;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5160.jpg;1;;;;87;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3317.jpg;1;;;;314;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10470.jpg;1;;;;363;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7364.jpg;1;;;;249;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5883.jpg;1;;;;19;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;833.jpg;1;;;;254;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4027.jpg;1;;;;45;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;575.jpg;1;;;;171;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3971.jpg;1;;;;92;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9989.jpg;1;;;;328;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;800.jpg;1;;;;213;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;8527.jpg;1;;;;40;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;3977.jpg;1;;;;144;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1197.jpg;1;;;;386;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1742.jpg;1;;;;25;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2256.jpg;1;;;;38;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1668.jpg;1;;;;255;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8772.jpg;1;;;;37;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;5297.jpg;1;;;;580;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4656.jpg;1;;;;40;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;8563.jpg;1;;;;282;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3723.jpg;1;;;;95;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1674.jpg;1;;;;441;Philippe Birnbaum;1;0;0;0;0;0;
TYPE_NAME_SCAN;4953.jpg;1;;;;40;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;1438.jpg;1;;;;148;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;459.jpg;1;;;;197;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;5908.jpg;1;;;;143;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8024.jpg;1;;;;144;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2524.jpg;1;;;;133;Veronique Nolan;1;0;0;0;0;0;
TYPE_NAME_SCAN;941.jpg;1;;;;812;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;8443.jpg;1;;;;54;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6835.jpg;1;;;;148;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;9730.jpg;2;;;;116;Pierre Bonnet;1;0;1;0;0;0;
TYPE_NAME_SCAN;7027.jpg;1;;;;77;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3413.jpg;1;;;;123;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;2807.jpg;1;;;;255;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7164.jpg;1;;;;374;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8074.jpg;1;;;;287;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9456.jpg;1;;;;212;Unknown;1;0;0;0;0;0;
TYPE_NAME_SCAN;4811.jpg;1;;;;130;Mathieu Millan;1;0;0;0;0;0;
TYPE_NAME_SCAN;9860.jpg;1;;;;349;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;6967.jpg;1;;;;341;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;1875.jpg;1;;;;470;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7580.jpg;1;;;;538;Claudine Pelissier;1;0;0;0;0;0;
TYPE_NAME_SCAN;8300.jpg;1;;;;95;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3395.jpg;2;;;;254;Daniel Barthelemy;1;0;1;0;0;0;
TYPE_NAME_SCAN;1307.jpg;2;;;;142;Annick Larbouillat;1;0;0;1;0;0;
TYPE_NAME_SCAN;7545.jpg;1;;;;171;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7138.jpg;2;;;;161;Daniel Barthelemy;1;0;0;1;0;0;
TYPE_NAME_SCAN;10380.jpg;1;;;;312;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;7440.jpg;1;;;;50;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;7571.jpg;1;;;;249;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2607.jpg;1;;;;995;Denis Cachon;1;0;0;0;0;0;
TYPE_NAME_SCAN;3916.jpg;1;;;;144;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;10543.jpg;1;;;;144;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;9326.jpg;1;;;;643;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7621.jpg;1;;;;503;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;4137.jpg;1;;;;142;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;7808.jpg;1;;;;342;Christine Heinz;1;0;0;0;0;0;
TYPE_NAME_SCAN;3608.jpg;1;;;;123;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;2444.jpg;1;;;;24;Philippe Birnbaum;1;0;0;0;0;0;
TYPE_NAME_SCAN;1190.jpg;2;;;;414;Ruddy Benezet;1;0;0;1;0;0;
TYPE_NAME_SCAN;9471.jpg;1;;;;312;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;1694.jpg;1;;;;77;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1936.jpg;1;;;;249;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1560.jpg;1;;;;116;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2829.jpg;1;;;;280;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;3112.jpg;1;;;;254;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;7031.jpg;1;;;;269;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5283.jpg;1;;;;40;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10418.jpg;1;;;;36;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3803.jpg;1;;;;64;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;5418.jpg;1;;;;36;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4693.jpg;1;;;;161;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;7942.jpg;1;;;;242;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1463.jpg;1;;;;329;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;7139.jpg;1;;;;50;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;8774.jpg;1;;;;220;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;284.jpg;1;;;;410;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;5267.jpg;1;;;;373;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2348.jpg;1;;;;85;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2698.jpg;1;;;;64;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2561.jpg;1;;;;58;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6410.jpg;1;;;;137;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6470.jpg;1;;;;312;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;3219.jpg;2;;;;92;Pierre Bonnet;1;0;0;0;0;1;
TYPE_NAME_SCAN;1777.jpg;1;;;;590;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;1296.jpg;1;;;;5;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1230.jpg;2;;;;472;Daniel Barthelemy;1;0;0;0;0;1;
TYPE_NAME_SCAN;4848.jpg;1;;;;472;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;9686.jpg;1;;;;37;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;86.jpg;1;;;;282;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1553.jpg;1;;;;354;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;431.jpg;1;;;;382;Christine Heinz;1;0;0;0;0;0;
TYPE_NAME_SCAN;6528.jpg;1;;;;247;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7756.jpg;1;;;;338;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1951.jpg;1;;;;58;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4591.jpg;1;;;;231;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7704.jpg;1;;;;92;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1222.jpg;1;;;;338;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;636.jpg;1;;;;85;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3834.jpg;1;;;;184;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2387.jpg;1;;;;463;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;8630.jpg;1;;;;652;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;3716.jpg;1;;;;121;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;7851.jpg;1;;;;116;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4232.jpg;1;;;;142;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;5002.jpg;1;;;;13;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5653.jpg;1;;;;402;Unknown;1;0;0;0;0;0;
TYPE_NAME_SCAN;9944.jpg;1;;;;172;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2318.jpg;1;;;;201;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;8207.jpg;1;;;;5;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6680.jpg;1;;;;287;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2659.jpg;1;;;;584;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;791.jpg;1;;;;172;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9172.jpg;1;;;;363;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6414.jpg;1;;;;147;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;3131.jpg;1;;;;141;Christine Heinz;1;0;0;0;0;0;
TYPE_NAME_SCAN;3771.jpg;1;;;;342;Christine Heinz;1;0;0;0;0;0;
TYPE_NAME_SCAN;7204.jpg;1;;;;148;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5309.jpg;1;;;;384;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;6052.jpg;1;;;;172;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2861.jpg;1;;;;36;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2471.jpg;1;;;;242;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2699.jpg;1;;;;46;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7929.jpg;1;;;;136;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;6226.jpg;1;;;;247;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;5646.jpg;1;;;;19;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1026.jpg;1;;;;99;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8189.jpg;1;;;;75;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9981.jpg;1;;;;231;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2809.jpg;1;;;;216;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3928.jpg;1;;;;176;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4247.jpg;1;;;;243;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7867.jpg;1;;;;249;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;7053.jpg;1;;;;303;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;839.jpg;1;;;;619;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3289.jpg;1;;;;178;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10481.jpg;1;;;;107;Ruddy Benezet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2260.jpg;2;;;;54;Pierre Bonnet;1;0;0;1;0;0;
TYPE_NAME_SCAN;3688.jpg;1;;;;2;Christine Heinz;1;0;0;0;0;0;
TYPE_NAME_SCAN;7256.jpg;1;;;;394;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;2870.jpg;1;;;;231;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8794.jpg;1;;;;472;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5330.jpg;1;;;;92;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;148.jpg;1;;;;346;Ruddy Benezet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6490.jpg;1;;;;255;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2943.jpg;1;;;;629;Ruddy Benezet;1;0;0;0;0;0;
TYPE_NAME_SCAN;88.jpg;1;;;;666;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3170.jpg;1;;;;99;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7028.jpg;1;;;;583;Denis Cachon;1;0;0;0;0;0;
TYPE_NAME_SCAN;2576.jpg;1;;;;142;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;6334.jpg;1;;;;13;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1188.jpg;2;;;;50;Daniel Barthelemy;1;0;0;1;0;0;
TYPE_NAME_SCAN;6714.jpg;1;;;;138;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4318.jpg;1;;;;188;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;715.jpg;1;;;;216;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1195.jpg;1;;;;207;Ruddy Benezet;1;0;0;0;0;0;
TYPE_NAME_SCAN;876.jpg;1;;;;85;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3902.jpg;1;;;;13;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3205.jpg;1;;;;373;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5923.jpg;1;;;;691;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;3121.jpg;1;;;;122;Denis Cachon;1;0;0;0;0;0;
TYPE_NAME_SCAN;195.jpg;1;;;;238;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6049.jpg;1;;;;147;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;3161.jpg;1;;;;121;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;6797.jpg;1;;;;255;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9968.jpg;1;;;;676;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;4572.jpg;1;;;;136;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5630.jpg;1;;;;254;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3820.jpg;1;;;;538;Claudine Pelissier;1;0;0;0;0;0;
TYPE_NAME_SCAN;1033.jpg;1;;;;99;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9314.jpg;1;;;;545;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;9959.jpg;1;;;;340;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;8572.jpg;1;;;;338;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4502.jpg;1;;;;70;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;5770.jpg;1;;;;13;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1146.jpg;1;;;;410;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6454.jpg;1;;;;148;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;257.jpg;1;;;;217;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6284.jpg;1;;;;159;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1655.jpg;1;;;;136;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1383.jpg;1;;;;22;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3146.jpg;1;;;;147;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;3610.jpg;1;;;;11;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3513.jpg;1;;;;92;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7678.jpg;1;;;;93;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;8864.jpg;1;;;;136;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4486.jpg;1;;;;676;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;7436.jpg;2;;;;2;Christine Heinz;1;0;0;0;1;0;
TYPE_NAME_SCAN;1348.jpg;1;;;;166;Christine Heinz;1;0;0;0;0;0;
TYPE_NAME_SCAN;3328.jpg;1;;;;178;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;1805.jpg;1;;;;6;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2797.jpg;1;;;;222;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8858.jpg;1;;;;545;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2086.jpg;1;;;;64;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10458.jpg;1;;;;576;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3613.jpg;1;;;;183;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3338.jpg;1;;;;64;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7409.jpg;1;;;;126;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;44.jpg;1;;;;121;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4477.jpg;1;;;;286;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;4156.jpg;1;;;;118;Unknown;1;0;0;0;0;0;
TYPE_NAME_SCAN;808.jpg;1;;;;222;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4875.jpg;1;;;;70;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6980.jpg;1;;;;123;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;1069.jpg;1;;;;2;Christine Heinz;1;0;0;0;0;0;
TYPE_NAME_SCAN;6875.jpg;2;;;;505;Annick Larbouillat;1;0;0;0;0;1;
TYPE_NAME_SCAN;3498.jpg;1;;;;344;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4115.jpg;1;;;;179;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1354.jpg;1;;;;54;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6175.jpg;1;;;;23;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;4354.jpg;1;;;;329;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;9744.jpg;2;;;;567;Annick Larbouillat;1;0;1;0;0;0;
TYPE_NAME_SCAN;8229.jpg;1;;;;472;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4162.jpg;1;;;;222;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7170.jpg;1;;;;328;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;6916.jpg;1;;;;178;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;8536.jpg;1;;;;6;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2103.jpg;1;;;;314;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;3519.jpg;1;;;;303;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6070.jpg;1;;;;342;Christine Heinz;1;0;0;0;0;0;
TYPE_NAME_SCAN;3106.jpg;1;;;;64;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7840.jpg;1;;;;2;Christine Heinz;1;0;0;0;0;0;
TYPE_NAME_SCAN;6706.jpg;1;;;;85;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4785.jpg;1;;;;37;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;10090.jpg;1;;;;126;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;9238.jpg;1;;;;144;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3179.jpg;1;;;;338;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10339.jpg;1;;;;36;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10409.jpg;1;;;;254;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;10353.jpg;1;;;;664;Claudine Pelissier;1;0;0;0;0;0;
TYPE_NAME_SCAN;7147.jpg;1;;;;40;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;1467.jpg;1;;;;141;Christine Heinz;1;0;0;0;0;0;
TYPE_NAME_SCAN;2174.jpg;1;;;;411;Unknown;1;0;0;0;0;0;
TYPE_NAME_SCAN;5596.jpg;1;;;;315;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7276.jpg;1;;;;349;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;2433.jpg;1;;;;5;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7236.jpg;1;;;;98;Unknown;1;0;0;0;0;0;
TYPE_NAME_SCAN;2430.jpg;1;;;;289;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10295.jpg;1;;;;95;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;6587.jpg;1;;;;402;Unknown;1;0;0;0;0;0;
