type;image;succes;family;genus;species;plantId;author;FakeRunsAtImageCLEF2012Task/perfectRun.txt;FakeRunsAtImageCLEF2012Task/randomRun_0.txt;FakeRunsAtImageCLEF2012Task/randomRun_1.txt;FakeRunsAtImageCLEF2012Task/randomRun_2.txt;FakeRunsAtImageCLEF2012Task/randomRun_3.txt;FakeRunsAtImageCLEF2012Task/randomRun_4.txt;
TYPE_NAME_SCAN;9691.jpg;1;;;;66;Veronique Nolan;1;0;0;0;0;0;
TYPE_NAME_SCAN;2111.jpg;2;;;;759;Jean-Francois Molino;1;0;0;1;0;0;
TYPE_NAME_SCAN;3782.jpg;1;;;;907;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9915.jpg;1;;;;876;Veronique Nolan;1;0;0;0;0;0;
TYPE_NAME_SCAN;8714.jpg;1;;;;443;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;2270.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;1151.jpg;1;;;;230;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10867.jpg;1;;;;1103;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;3737.jpg;1;;;;642;Cecile G;1;0;0;0;0;0;
TYPE_NAME_SCAN;8128.jpg;1;;;;915;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;4463.jpg;1;;;;1066;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;7854.jpg;1;;;;1066;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;2547.jpg;1;;;;1021;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;6884.jpg;1;;;;202;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;10098.jpg;1;;;;1110;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6970.jpg;1;;;;474;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;9391.jpg;1;;;;1024;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;11429.jpg;1;;;;1037;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;7565.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;8244.jpg;1;;;;1104;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9533.jpg;1;;;;920;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10680.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11160.jpg;1;;;;1026;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;8742.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;3449.jpg;1;;;;1102;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;5392.jpg;1;;;;119;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;9394.jpg;1;;;;1051;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;2330.jpg;1;;;;604;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;223.jpg;1;;;;1119;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2118.jpg;2;;;;759;Jean-Francois Molino;1;0;1;0;0;0;
TYPE_NAME_SCAN;8347.jpg;1;;;;543;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8546.jpg;2;;;;356;Herve Goeau;1;0;1;0;0;0;
TYPE_NAME_SCAN;6898.jpg;1;;;;356;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;4281.jpg;1;;;;1000;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6583.jpg;1;;;;532;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10830.jpg;1;;;;940;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6494.jpg;1;;;;926;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;7156.jpg;1;;;;1066;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;1682.jpg;1;;;;915;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;1530.jpg;1;;;;1093;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;11052.jpg;1;;;;1013;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;9778.jpg;1;;;;561;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;10616.jpg;1;;;;806;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;6281.jpg;1;;;;443;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;2234.jpg;1;;;;1102;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;5541.jpg;1;;;;792;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;8848.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10485.jpg;1;;;;913;Loic L.;1;0;0;0;0;0;
TYPE_NAME_SCAN;6241.jpg;1;;;;1104;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1676.jpg;1;;;;152;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;6344.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10976.jpg;1;;;;1040;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10998.jpg;1;;;;626;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10099.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;2112.jpg;1;;;;362;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10861.jpg;1;;;;711;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;653.jpg;1;;;;685;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6975.jpg;1;;;;926;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;9668.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11297.jpg;1;;;;985;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;7185.jpg;1;;;;80;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5303.jpg;1;;;;1051;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;2808.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11410.jpg;1;;;;604;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8374.jpg;1;;;;606;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;4870.jpg;1;;;;685;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1410.jpg;1;;;;739;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;6380.jpg;1;;;;1038;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;3619.jpg;1;;;;532;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;2408.jpg;1;;;;362;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;9401.jpg;1;;;;1119;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4201.jpg;1;;;;624;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2266.jpg;1;;;;772;Veronique Nolan;1;0;0;0;0;0;
TYPE_NAME_SCAN;11255.jpg;1;;;;806;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5466.jpg;1;;;;887;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6511.jpg;1;;;;1037;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;7655.jpg;1;;;;711;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;11332.jpg;1;;;;792;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;11079.jpg;1;;;;264;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4737.jpg;1;;;;1040;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;11529.jpg;1;;;;897;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;8112.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10115.jpg;1;;;;926;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;11237.jpg;1;;;;739;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;11058.jpg;1;;;;283;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;1148.jpg;1;;;;940;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2652.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11188.jpg;1;;;;202;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;10906.jpg;1;;;;920;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;725.jpg;1;;;;474;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;6277.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;4459.jpg;1;;;;1051;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;4635.jpg;1;;;;850;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2877.jpg;1;;;;1039;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10985.jpg;1;;;;840;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;11269.jpg;1;;;;887;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10758.jpg;1;;;;248;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;10964.jpg;1;;;;982;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4676.jpg;2;;;;915;Herve Goeau;1;0;0;0;1;0;
TYPE_NAME_SCAN;11050.jpg;1;;;;975;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;9491.jpg;1;;;;1021;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;11265.jpg;1;;;;248;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;2897.jpg;1;;;;205;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;11021.jpg;1;;;;983;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;5393.jpg;1;;;;920;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10763.jpg;1;;;;561;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;4062.jpg;1;;;;81;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;4347.jpg;1;;;;1074;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;6936.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;6564.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;1635.jpg;1;;;;277;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;8275.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10544.jpg;1;;;;1051;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;11261.jpg;1;;;;940;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7523.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;1939.jpg;1;;;;1104;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3659.jpg;1;;;;1097;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10697.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11102.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;1645.jpg;1;;;;1093;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;9113.jpg;1;;;;887;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9692.jpg;2;;;;530;Annick Larbouillat;1;0;0;1;0;0;
TYPE_NAME_SCAN;9057.jpg;1;;;;444;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;11276.jpg;1;;;;711;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1469.jpg;1;;;;1110;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4343.jpg;1;;;;1040;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;11566.jpg;1;;;;1101;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;324.jpg;1;;;;152;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;9350.jpg;1;;;;806;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4085.jpg;1;;;;1024;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;3527.jpg;1;;;;522;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6385.jpg;1;;;;895;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;641.jpg;1;;;;151;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;5772.jpg;1;;;;711;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9660.jpg;1;;;;900;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9551.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;1431.jpg;1;;;;80;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4381.jpg;1;;;;474;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;546.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10711.jpg;1;;;;996;Loic L.;1;0;0;0;0;0;
TYPE_NAME_SCAN;3060.jpg;1;;;;684;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6923.jpg;1;;;;81;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;3002.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10804.jpg;1;;;;1049;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;730.jpg;1;;;;920;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7546.jpg;1;;;;940;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8578.jpg;1;;;;356;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;10276.jpg;2;;;;89;Veronique Nolan;1;1;0;0;0;0;
TYPE_NAME_SCAN;9611.jpg;1;;;;1087;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;9879.jpg;1;;;;155;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;764.jpg;1;;;;482;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4145.jpg;1;;;;985;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10070.jpg;1;;;;534;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7566.jpg;1;;;;939;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;11282.jpg;2;;;;297;Annick Larbouillat;1;0;0;0;1;0;
TYPE_NAME_SCAN;11551.jpg;1;;;;288;Veronique Nolan;1;0;0;0;0;0;
TYPE_NAME_SCAN;10563.jpg;1;;;;939;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;1794.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11329.jpg;1;;;;543;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;11401.jpg;1;;;;804;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1254.jpg;1;;;;536;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;8493.jpg;1;;;;788;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10842.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11369.jpg;1;;;;80;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;11112.jpg;1;;;;406;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;6003.jpg;1;;;;1080;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;6735.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;7904.jpg;1;;;;288;Veronique Nolan;1;0;0;0;0;0;
TYPE_NAME_SCAN;10820.jpg;1;;;;80;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;621.jpg;1;;;;521;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;6915.jpg;1;;;;1097;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10984.jpg;1;;;;536;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;2340.jpg;1;;;;152;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;11256.jpg;1;;;;1101;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;9115.jpg;1;;;;155;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7376.jpg;1;;;;274;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2138.jpg;1;;;;920;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;639.jpg;1;;;;80;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;2053.jpg;1;;;;1102;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10606.jpg;1;;;;81;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;3374.jpg;1;;;;1101;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;6660.jpg;1;;;;522;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2155.jpg;1;;;;887;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;11326.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11511.jpg;1;;;;1068;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;7645.jpg;1;;;;561;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;2509.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;6363.jpg;1;;;;1000;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8435.jpg;1;;;;996;Loic L.;1;0;0;0;0;0;
TYPE_NAME_SCAN;11308.jpg;1;;;;599;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;2915.jpg;1;;;;725;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;6427.jpg;1;;;;913;Loic L.;1;0;0;0;0;0;
TYPE_NAME_SCAN;6869.jpg;1;;;;877;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10568.jpg;1;;;;1021;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;1881.jpg;1;;;;1040;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;11556.jpg;1;;;;1040;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;4304.jpg;2;;;;211;Annick Larbouillat;1;0;0;1;0;0;
TYPE_NAME_SCAN;5467.jpg;1;;;;690;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;11564.jpg;1;;;;850;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;743.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11285.jpg;1;;;;119;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;4042.jpg;1;;;;1054;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10948.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11435.jpg;1;;;;482;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3508.jpg;1;;;;1000;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;7870.jpg;1;;;;853;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;9824.jpg;1;;;;151;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;11505.jpg;1;;;;1087;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;57.jpg;1;;;;608;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4125.jpg;1;;;;1101;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;4896.jpg;1;;;;378;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;11486.jpg;1;;;;1037;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;1426.jpg;1;;;;604;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;11466.jpg;1;;;;443;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;437.jpg;1;;;;543;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10936.jpg;1;;;;1024;Eric Leguay;1;0;0;0;0;0;
TYPE_NAME_SCAN;1877.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;5461.jpg;1;;;;604;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3099.jpg;1;;;;982;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;2717.jpg;1;;;;684;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;11115.jpg;1;;;;482;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3534.jpg;1;;;;1072;Veronique Nolan;1;0;0;0;0;0;
TYPE_NAME_SCAN;9058.jpg;1;;;;446;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;9239.jpg;1;;;;982;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;3685.jpg;1;;;;840;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;9381.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;5696.jpg;1;;;;234;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10621.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10654.jpg;1;;;;264;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;830.jpg;2;;;;982;Pierre Bonnet;1;1;0;0;0;0;
TYPE_NAME_SCAN;10770.jpg;1;;;;684;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10913.jpg;2;;;;230;Annick Larbouillat;1;0;0;0;1;0;
TYPE_NAME_SCAN;11490.jpg;1;;;;80;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;5426.jpg;1;;;;739;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;8109.jpg;1;;;;1040;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10591.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;11122.jpg;1;;;;474;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;3525.jpg;1;;;;1089;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;10824.jpg;1;;;;482;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10093.jpg;1;;;;920;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;6729.jpg;1;;;;873;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;4038.jpg;1;;;;711;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;94.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10612.jpg;1;;;;853;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;2.jpg;1;;;;356;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;1644.jpg;1;;;;1101;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1887.jpg;1;;;;997;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;9120.jpg;2;;;;521;Laetitia Goeau;1;0;0;0;0;1;
TYPE_NAME_SCAN;5262.jpg;1;;;;155;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;4377.jpg;1;;;;806;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;1563.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;4138.jpg;1;;;;1036;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;7654.jpg;1;;;;80;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;3134.jpg;1;;;;80;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;8479.jpg;1;;;;1039;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;10751.jpg;1;;;;1042;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;7102.jpg;1;;;;80;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN;337.jpg;1;;;;920;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;5252.jpg;2;;;;1074;Annick Larbouillat;1;0;1;0;0;0;
TYPE_NAME_SCAN;1453.jpg;2;;;;1101;Daniel Barthelemy;1;0;0;0;1;0;
TYPE_NAME_SCAN;6883.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;10647.jpg;1;;;;893;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;2214.jpg;1;;;;530;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN;1009.jpg;1;;;;840;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;1517.jpg;1;;;;274;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;8778.jpg;1;;;;907;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN;10922.jpg;1;;;;521;Laetitia Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN;778.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;2311.jpg;1;;;;759;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN;3297.jpg;1;;;;851;Laetitia Goeau;1;0;0;0;0;0;
